,year,month,day,timeofday,dayofweek,city,intersection,hit_and_run,lighting,weather,speed_limit,worst_injury,party_type,age,gender
5424,2011,September,6,8:00 AM - 9:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,80,Male
5425,2011,September,6,2:00 AM - 3:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,35,Possible injury (C),Motor vehicle driver,,
5426,2011,October,6,9:00 AM - 10:00 AM,Thursday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,56,Male
5427,2011,November,6,7:00 PM - 8:00 PM,Sunday,Wayne County: Brownstown Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,,50,Suspected serious injury (A),Motor vehicle driver,70,Male
5428,2011,November,6,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,49,Female
5429,2011,December,6,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Fatal injury (K),Motor vehicle driver,61,Male
5430,2011,December,6,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,25,Possible injury (C),Motor vehicle driver,36,Male
5431,2011,December,6,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,,
5432,2011,January,7,6:00 AM - 7:00 AM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Suspected serious injury (A),Motor vehicle driver,,
5433,2011,February,7,8:00 AM - 9:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,55,Suspected minor injury (B),Motor vehicle driver,34,Female
5434,2011,March,7,8:00 AM - 9:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,,No injury (O),Motor vehicle driver,,
5435,2011,March,7,5:00 AM - 6:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,55,Suspected minor injury (B),Motor vehicle driver,55,Male
5436,2011,March,7,5:00 AM - 6:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,55,Suspected minor injury (B),Motor vehicle driver,59,Male
5437,2011,March,7,8:00 PM - 9:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Suspected serious injury (A),Motor vehicle driver,,
5438,2011,March,7,3:00 AM - 4:00 AM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,,Male
5439,2011,March,7,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,,Male
5440,2011,April,7,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,29,Male
5441,2011,April,7,2:00 AM - 3:00 AM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Suspected serious injury (A),Motor vehicle driver,,
5442,2011,May,7,1:00 PM - 2:00 PM,Saturday,Wayne County: Belleville,Intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,35,Male
5443,2011,May,7,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,,Suspected serious injury (A),Motor vehicle driver,,
5444,2011,June,7,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,23,Female
5445,2011,June,7,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,55,Female
5446,2011,June,7,1:00 AM - 2:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,35,Suspected minor injury (B),Motor vehicle driver,,
5447,2011,June,7,12:00 noon - 1:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,
5448,2011,June,7,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,35,Suspected serious injury (A),Motor vehicle driver,,
5449,2011,September,7,2:00 PM - 3:00 PM,Wednesday,Wayne County: Hamtramck,Intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,32,Male
5450,2011,September,7,6:00 AM - 7:00 AM,Wednesday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Dark lighted,,40,Possible injury (C),Motor vehicle driver,62,Female
5451,2011,September,7,2:00 PM - 3:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,,
5452,2011,October,7,6:00 PM - 7:00 PM,Friday,Wayne County: Redford Twp.,Intersection crash,Hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,47,Male
5453,2011,October,7,9:00 PM - 10:00 PM,Friday,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Dark lighted,,45,Suspected serious injury (A),Motor vehicle driver,20,Female
5454,2011,October,7,9:00 AM - 10:00 AM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,19,Female
5455,2011,October,7,7:00 PM - 8:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dusk,,25,Possible injury (C),Motor vehicle driver,,
5456,2011,October,7,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,75,Male
5457,2011,November,7,7:00 PM - 8:00 PM,Monday,Wayne County: Romulus,Not intersection crash,Not hit-and-run,Dark unlighted,,70,Suspected minor injury (B),Motor vehicle driver,56,Male
5458,2011,November,7,10:00 AM - 11:00 AM,Monday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,74,Female
5459,2011,November,7,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,70,Suspected minor injury (B),Motor vehicle driver,44,Female
5460,2011,November,7,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,70,Suspected minor injury (B),Motor vehicle driver,,
5461,2011,December,7,9:00 AM - 10:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,58,Male
5462,2011,January,8,12:00 noon - 1:00 PM,Saturday,Wayne County: Northville,Intersection crash,Hit-and-run,Daylight,,35,No injury (O),Motor vehicle driver,,
5463,2011,February,8,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,60,Male
5464,2011,February,8,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,30,Suspected minor injury (B),Motor vehicle driver,22,Male
5465,2011,February,8,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,,
5466,2011,March,8,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,,Male
5467,2011,April,8,8:00 AM - 9:00 AM,Friday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,16,Male
5468,2011,April,8,10:00 PM - 11:00 PM,Friday,Wayne County: Dearborn,Intersection crash,Hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,,
5469,2011,April,8,3:00 PM - 4:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,16,Male
5470,2011,May,8,7:00 PM - 8:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,,
5471,2011,May,8,3:00 PM - 4:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,23,Male
5472,2011,July,8,3:00 PM - 4:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,No injury (O),Motor vehicle driver,50,Female
5473,2011,September,8,11:00 AM - 12:00 noon,Thursday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,68,Female
5474,2011,September,8,9:00 AM - 10:00 AM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,No injury (O),Motor vehicle driver,,Male
5475,2011,October,8,10:00 PM - 11:00 PM,Saturday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,25,Male
5476,2011,October,8,7:00 PM - 8:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,35,Possible injury (C),Motor vehicle driver,28,Female
5477,2011,October,8,7:00 PM - 8:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dusk,,35,Suspected minor injury (B),Motor vehicle driver,,
5478,2011,November,8,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,45,Suspected serious injury (A),Motor vehicle driver,38,Male
5479,2011,November,8,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,,
5480,2011,December,8,10:00 PM - 11:00 PM,Thursday,Wayne County: Grosse Pointe Farms,Intersection crash,Not hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,81,Male
5481,2011,December,8,6:00 AM - 7:00 AM,Thursday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,23,Male
5482,2011,December,8,8:00 AM - 9:00 AM,Thursday,Wayne County: Taylor,Intersection crash,Hit-and-run,Daylight,,45,Possible injury (C),Motor vehicle driver,,
5483,2011,December,8,8:00 AM - 9:00 AM,Thursday,Wayne County: Westland,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,34,Female
5484,2011,December,8,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,30,Suspected minor injury (B),Motor vehicle driver,31,Female
5485,2011,March,9,6:00 AM - 7:00 AM,Wednesday,Wayne County: Plymouth Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,,40,Suspected serious injury (A),Motor vehicle driver,50,Male
5486,2011,March,9,3:00 PM - 4:00 PM,Wednesday,Wayne County: Hamtramck,Intersection crash,Hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,,
5487,2011,March,9,6:00 PM - 7:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,45,Male
5488,2011,March,9,11:00 PM - 12:00 midnight,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,,Male
5489,2011,April,9,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,,Possible injury (C),Motor vehicle driver,50,Male
5490,2011,April,9,5:00 AM - 6:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,25,Suspected serious injury (A),Motor vehicle driver,49,Male
5491,2011,May,9,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,,Female
5492,2011,June,9,2:00 PM - 3:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,32,Female
5493,2011,July,9,6:00 PM - 7:00 PM,Saturday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Daylight,,55,Fatal injury (K),Motor vehicle driver,19,Female
5494,2011,July,9,6:00 PM - 7:00 PM,Saturday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Daylight,,55,Fatal injury (K),Motor vehicle driver,44,Male
5495,2011,July,9,12:00 midnight - 1:00 AM,Saturday,Wayne County: Southgate,Intersection crash,Not hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,20,Male
5496,2011,July,9,12:00 midnight - 1:00 AM,Saturday,Wayne County: Southgate,Intersection crash,Not hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,28,Male
5497,2011,July,9,12:00 midnight - 1:00 AM,Saturday,Wayne County: Southgate,Intersection crash,Not hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,,
5498,2011,July,9,12:00 midnight - 1:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,,35,Suspected serious injury (A),Motor vehicle driver,75,Male
5499,2011,August,9,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,41,Female
5500,2011,September,9,11:00 PM - 12:00 midnight,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,45,Suspected minor injury (B),Motor vehicle driver,43,Male
5501,2011,September,9,10:00 PM - 11:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,,Fatal injury (K),Motor vehicle driver,43,Male
5502,2011,October,9,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,Less than 1 year old,Female
5503,2011,November,9,1:00 PM - 2:00 PM,Wednesday,Wayne County: Northville,Intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,48,Female
5504,2011,November,9,2:00 PM - 3:00 PM,Wednesday,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,40,Female
5505,2011,November,9,6:00 PM - 7:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,25,Suspected minor injury (B),Motor vehicle driver,34,Male
5506,2011,November,9,2:00 AM - 3:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,30,Suspected minor injury (B),Motor vehicle driver,46,Male
5507,2011,November,9,9:00 PM - 10:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,,
5508,2011,December,9,10:00 PM - 11:00 PM,Friday,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Dark unlighted,,35,Suspected serious injury (A),Motor vehicle driver,47,Male
5509,2011,December,9,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,,35,Possible injury (C),Motor vehicle driver,44,Female
5510,2011,December,9,7:00 AM - 8:00 AM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,38,Female
5511,2011,December,9,7:00 AM - 8:00 AM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,,
5512,2011,January,10,8:00 PM - 9:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dawn,,35,Possible injury (C),Motor vehicle driver,,
5513,2011,February,10,6:00 AM - 7:00 AM,Thursday,Wayne County: Westland,Not intersection crash,Not hit-and-run,Dark lighted,,35,Suspected serious injury (A),Motor vehicle driver,18,Female
5514,2011,February,10,9:00 AM - 10:00 AM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,,No injury (O),Motor vehicle driver,59,Male
5515,2011,February,10,10:00 AM - 11:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,35,Male
5516,2011,March,10,7:00 PM - 8:00 PM,Thursday,Wayne County: Westland,Intersection crash,Not hit-and-run,Dark lighted,,45,Suspected serious injury (A),Motor vehicle driver,31,Male
5517,2011,March,10,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,,Female
5518,2011,April,10,5:00 PM - 6:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,,Female
5519,2011,May,10,3:00 PM - 4:00 PM,Tuesday,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,60,Male
5520,2011,May,10,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,,Possible injury (C),Motor vehicle driver,,Female
5521,2011,June,10,7:00 PM - 8:00 PM,Friday,Wayne County: Hamtramck,Intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,48,Male
5522,2011,June,10,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,49,Female
5523,2011,June,10,1:00 PM - 2:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,50,Male
5524,2011,June,10,11:00 PM - 12:00 midnight,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,25,Suspected minor injury (B),Motor vehicle driver,,
5525,2011,July,10,Unknown,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,18,Female
5526,2011,August,10,2:00 PM - 3:00 PM,Wednesday,Wayne County: Dearborn Heights,Intersection crash,Not hit-and-run,Daylight,,35,Suspected serious injury (A),Motor vehicle driver,48,Male
5527,2011,August,10,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,Female
5528,2011,September,10,10:00 PM - 11:00 PM,Saturday,Wayne County: Romulus,Not intersection crash,Not hit-and-run,Dark lighted,,35,No injury (O),Motor vehicle driver,22,Male
5529,2011,October,10,11:00 PM - 12:00 midnight,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,25,Suspected serious injury (A),Motor vehicle driver,72,Male
5530,2011,November,10,10:00 PM - 11:00 PM,Thursday,Wayne County: Brownstown Twp.,Intersection crash,Not hit-and-run,Dark unlighted,,45,Suspected serious injury (A),Motor vehicle driver,20,Male
5531,2011,November,10,6:00 PM - 7:00 PM,Thursday,Wayne County: Canton Twp.,Intersection crash,Not hit-and-run,Dark unlighted,,45,Fatal injury (K),Motor vehicle driver,64,Female
5532,2011,November,10,10:00 PM - 11:00 PM,Thursday,Wayne County: Van Buren Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,,50,Fatal injury (K),Motor vehicle driver,23,Male
